ID_Estadistico;Division;IG_3_6;IG_3_6_1;IG_3_1;IG_3_1_8;IG_3_2_1;IG_3_2_2;IG_3_2_3;IG_3_3;IG_3_4;IG_3_6_1_1;IG_3_6_1_2;IG_3_5_1;IG_3_5_2_0_1;IG_3_5_2_1_1;IG_3_5_2_1_2;IG_3_5_2_2_1;IG_3_5_2_2_2;IG_3_5_2_3;IG_3_5_2_4;IG_3_7;IG_4_1_1;IG_4_1_2;IG_4_1_3;IG_4_2_1;IG_4_2_2;IG_4_2_3;IG_4_2_4;IG_4_2_5;IG_4_2_6;IG_4_2_7;IG_4_2_8;IG_4_3_1_M;IG_4_3_2_M;IG_4_3_3_M;IG_4_3_4_M;IG_4_3_5_M;IG_4_3_6_M;IG_4_3_7_M;IG_4_3_8_M;IG_4_3_9_M;IG_4_3_1_H;IG_4_3_2_H;IG_4_3_3_H;IG_4_3_4_H;IG_4_3_5_H;IG_4_3_6_H;IG_4_3_7_H;IG_4_3_8_H;IG_4_3_9_H;IG_4_4_1_M;IG_4_4_2_M;IG_4_4_3_M;IG_4_4_1_H;IG_4_4_2_H;IG_4_4_3_H;IG_4_5_M;IG_4_5_H;IG_5_1_1_1;IG_5_1_2_1;IG_5_1_1_2;IG_5_1_2_2;IG_5_1_1_3;IG_5_1_2_3;IG_5_2_1;IG_5_2_2;IG_5_2_3;IG_5_3_1;IG_5_3_2;IG_5_3_3;IG_5_4;IG_5_5_1;IG_5_5_2;IG_5_5_3;B1_1_1;B1_2_1;B1_3_1;B1_4_1;B1_5_1;B1_6_1;B1_7_1;B1_8_1;B1_9_1;B1_1_2;B1_2_2;B1_3_2;B1_4_2;B1_5_2;B1_6_2;B1_7_2;B1_8_2;B1_9_2;B1_1_3;B1_2_3;B1_3_3;B1_4_3;B1_5_3;B1_6_3;B1_7_3;B1_8_3;B1_9_3;B1_1_4;B1_2_4;B1_3_4;B1_4_4;B1_5_4;B1_6_4;B1_7_4;B1_8_4;B1_9_4;B2_B_1;B2_A;C1_1_1_M;C1_1_2_M;C1_1_3_M;C1_2_1_M;C1_2_2_M;C1_2_3_M;C1_1_1_H;C1_1_2_H;C1_1_3_H;C1_2_1_H;C1_2_2_H;C1_2_3_H;C2_1_M;C2_2_M;C2_3_M;C2_4_M;C2_5_M;C2_6_M;C2_7_M;C2_8_M;C2_9_M;C2_1_H;C2_2_H;C2_3_H;C2_4_H;C2_5_H;C2_6_H;C2_7_H;C2_8_H;C2_9_H;C3_1_M;C3_2_M;C3_3_M;C3_1_H;C3_2_H;C3_3_H;D1_1;D1_2;D1_3;D1_4;D1_5;D1_6;D1_6_1;D2_1;D2_2_1;D2_2_10;D2_2_3;D2_2_2;D2_2_11;D2_2_9;D2_2_6;D2_2_12;D2_2_5;D2_2_8;D2_2_7;D2_2_1_1;D2_2_10_1;D2_2_3_1;D2_2_2_1;D2_2_11_1;D2_2_9_1;D2_2_6_1;D2_2_12_1;D2_2_5_1;D2_2_8_1;D2_2_7_1;D2_2_11_2;D2_2_7_2;D7_3;D7_4;D7_5;D7_6;D7_4_1;D7_5_1;D7_6_1;D8_1;D8_2;D8_3;D8_4;D8_5;D8_5_1;D3_1;D3_2;D3_3;D3_4;D3_5;D3_6;D3_8;D3_9;D3_9A;D3_7;D3_1_1;D3_2_1;D3_3_1;D3_4_1;D3_5_1;D3_6_1;D3_8_1;D3_9_1;D3_9A_1;D3_7_1;D4_A;D6_A;E1_1_1;E1_2_1;E1_1_2;E1_2_2;E3_1_1;E3_2_1;E3_3_1;E3_1_2;E3_2_2;E3_3_2;E4_1;E4_2;E4_3;E4_4;E4_5;E4_15;E4_6;E4_7;E4_8;E4_9;E4_16;E4_10;E4_11;E4_12;E4_13;E4_14;E4_17;E5_1;E5_2;E5_3;E5_4;E5_5;E5_6;E5_7;E5_8;E8_1;E8_2;E6_1;E6_2;E6_3;E6_4;E6_5;E6_6;F1_1_1;F1_2_1;F1_3_1;F1_4_1;F1_5_1;F1_6_1;F1_7_1;F1_8_1;F1_9_1;F1_10_1;F1_11_1;F1_11_5;G1A_1;G1A_1_9;G1A_1_1;G1A_1_2;G1A_1_3;G1A_1_4;G1A_1_5;G1A_1_6;G1A_1_7;G1A_1_8;G1A_2;G1A_2_9;G1A_2_1;G1A_2_2;G1A_2_3;G1A_2_4;G1A_2_5;G1A_2_6;G1A_2_7;G1A_2_8;G1A_3;G1A_3_9;G1A_3_1;G1A_3_2;G1A_3_3;G1A_3_4;G1A_3_5;G1A_3_6;G1A_3_7;G1A_3_8;G2A_1;G2A_2_1;G2A_2_2;G2A_2_3;G2A_2_4;G2A_2_5;G2A_2_6;G2A_2_6_1;G3A_1;G3A_2_1;G3A_2_2;G3A_2_3;G3A_2_4;G3A_3_1;G3A_3_2;G3A_3_3;G3A_3_4;H1A_1;H1A_2;H1A_3;H1A_4;H1A_22;H1A_5;H1A_6;H1A_7;H1A_8;H1A_9;H1A_10;H1A_11;H1A_12;H1A_13;H1A_14;H1A_16;H1A_17;H1A_18;H1A_19;H1A_20;H1A_21;H1A_15;H1A_15_2;H2A_1;H2A_2;H2A_3;H2A_4;H2A_1_1;I1_1;I1_2;I1_3;I1_4;I1_6;I1_7;I1_8;I1_9;I1_10;I1_11;I1_13;I2_1;I2_2;I2_3;I2_4;I2_5;I2_6;I2_7;I2_8;I2_9;I2_10;I2_11;I2_12;I2_13;I2_14;I2_15;I2_16;I2_17;I3_1;I3_2;I3_3;I3_4;I3_5;I3_6;I3_7;I3_8;I3_9;I4_1;I4_2;I4_3;I4_4;Innovativa;w_trans;w_long
2417;81;2;100;3;;2;0;999;2;2008;1;0;1;1;;0;;0;0;0;2;12;12;12;1;0;11;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3914427;0;2465184;0;4166348;0;0;0;0;999;999;999;105885;0;0;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;...;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;14,10272657;16,26456651
2418;52;2;100;1;;2;0;999;2;2008;1;0;1;1;;0;;0;0;0;2;11;10;10;0;0;10;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36223764;0;38222719;0;43897654;0;0;0;0;999;999;999;4677863;5053335;0;1505449;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;4,381678205;7,855167666
2419;52;2;100;3;;2;0;999;2;2008;1;0;1;1;;0;;0;0;0;2;27;30;31;0;6;5;20;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10021059;0;9513345;0;12194274;0;81;87;95;320;724;76;0;0;0;0;2;2;2;1;2;2;2;2;2;0;0;0;11190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;999;2;1;999;1;0;0;100;0;0;100;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;0;2;2;2;2;2;1;2;2;1;2;2;3;3;2;3;3;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;2;2;2;2;2;4;3;3;2;2;1;2;2;2;1;2;1;4;1;2;1;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;1;2;2;2;2;1;1;2;2;2;2;2;1;4;4;4;4;4;4;4;4;4;1;2;1;2;1;2,358698829;2,451047316
2420;56;2;100;4;;2;0;999;2;2009;1;0;2;999;3;3;;0;0;3;2;39;38;29;1;0;11;17;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;109049315;0;94616685;0;8883041;0;0;0;0;999;999;999;11606593;364207;166861;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;3;3;3;3;3;3;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;2;2;2;2;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;10,2371533;1,854617929
2421;49;2;100;4;;2;0;999;2;2008;1;0;1;1;;0;;0;0;0;2;47;50;48;0;0;8;40;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195983382;0;253547063;0;295995743;0;0;0;0;999;999;999;197540781;28577113;56545141;52413441;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;1;1;2;2;2;2;2;;1;1;2;2;2;2;2;1;2;4;4;4;4;4;2;4;4;4;2;2;2;4;4;2;4;4;4;4;4;4;4;Entendemos irrelevante este punto de la encuesta, debido a que por el tipo de operativa de la sociedad no hubo interés en las actividades de innovación.;2;1;2;2;;1;1;1;1;1;1;1;1;1;1;"A partir del 2021 nos certificamos en ISO 14011 
";4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;3,8018268;2,962336227
2422;49;2;100;4;;2;0;999;2;2008;1;0;1;5;;0;;0;0;0;2;2;11;11;1;0;9;0;0;0;1;11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;21154379;0;18075816;0;15886565;0;0;0;0;999;999;999;9773258;0;0;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;4;4;4;4;4;4;4;4;4;1;4;4;4;4;4;4;4;4;1;4;2;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;29,46648219;3,995010697
2425;62;2;100;4;;2;0;999;2;2008;1;0;1;1;;0;;0;0;0;1;48;84;85;34;20;31;0;0;0;0;85;0;0;4;0;0;0;1;11;0;0;0;6;0;0;0;12;0;0;16;0;0;18;0;0;0;0;142163781;0;152027487;0;194204200;0;100;100;100;170;604;152;873107;1397797;1408427;3050699;1;2;1;1;1;1;1;1;1;10100000;0;709000;205000;250000;2080000;140000;1650000;1022000;8100000;0;640000;180000;300000;5100000;530000;560000;980000;7900000;0;1200000;490000;320000;3600000;230000;700000;1020000;1;999;4;0;0;5;2;0;5;5;0;6;4;0;0;0;1;0;0;0;0;3;0;0;0;5;0;0;0;0;0;0;4;0;0;5;0;0;100;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;999;1;1;1;1;0;0;0;0;50;50;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;0;2;2;2;2;2;1;1;3;1;2;3;2;2;2;2;3;999;;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;1;1;1;1;1;1;2;;1;2;2;1;1;2;2;1;2;3;3;2;2;3;1;3;3;2;1;3;3;3;3;3;3;4;4;3;3;3;999;;1;1;1;2;Programadores;2;999;999;999;999;999;999;999;999;999;999;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;999;999;999;999;999;999;999;999;999;2;2;2;2;1;1,448305799;2,820326479
2427;26;2;100;4;;2;0;999;2;2008;1;0;1;1;;0;;0;0;0;2;7;7;7;0;0;6;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3913497;0;3917170;0;5102593;0;0;0;0;999;999;999;0;0;0;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;no tuvimos ningun inconveniete a causa de la pandemia;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;3;3;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;4,159760112;19,40593272
2428;79;2;100;4;;2;0;999;1;2008;1;0;2;999;10;1;3;1;0;2;2;65;69;72;3;0;67;0;0;2;0;72;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;2;0;0;0;2;321242661;0;74465933;0;119583258;0;0;0;0;999;999;999;21818123;0;0;0;1;2;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;1750000;0;0;0;0;0;0;0;0;1750000;0;0;1314990;0;0;0;0;0;2;999;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;15;0;85;0;0;0;;1;3;1;1;1;999;1;1;1;1;1;1;3000000;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;999;1;1;3;1;0;100;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;0;0;2;2;2;2;2;2;1;1;1;1;1;4;4;2;4;4;999;;11;ANII;1;2;2;2;2;2;2;2;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;1;2;2;2;1;2;2;;2;999;999;999;999;999;999;999;999;1;1;1;1;1;4;4;4;4;3;3;3;3;3;3;3;3;3;1;2;3;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;999;999;999;999;999;999;999;999;999;2;2;2;2;1;1,995416594;1,184007336
2429;75;2;100;4;;2;0;999;2;2009;1;0;2;999;1;2;3;4;0;6;2;23;16;19;1;0;17;0;0;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;8303436;0;9968767;0;12037726;0;0;0;0;999;999;999;156438;380000;86900;16076;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;1;1;1;3;1;4;1;1;1;2;2;2;2;2;1;1;2;2;2;1;2;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;3,23083927;2,446282407
2430;82;2;100;4;;2;0;999;2;2009;1;0;1;1;;0;;0;0;0;2;8;9;10;1;0;9;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;368275742;536840;408538416;658305;442020314;0;0;0;0;999;999;999;36660856;0;0;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;3;4;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;21,06873076;36,23470473
2431;55;2;100;4;;2;0;999;2;2009;1;0;1;1;;0;;0;0;0;2;44;20;48;1;5;42;0;0;0;0;48;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;47734559;0;28139909;0;39889351;0;65;64;57;32;76;152;31164081;0;0;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;2;4;2;2;2;4;4;4;4;2;4;2;4;4;2;2;2;2;2;2;2;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;2,213515244;3,693388245
2432;20;2;100;4;;2;0;999;2;2009;1;0;1;1;;0;;0;0;0;2;11;12;11;0;0;2;9;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56156496;0;86601295;0;89511569;0;0;0;0;999;999;999;2519531;0;0;20048;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;1;2;1;1;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;2;4;2;2;2;2;3;2;2;1;2;2;2;2;2;3;3;3;3;2;3;999;;1;1;1;2;laboratorio;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;7,270903615;2,523716613
2433;56;2;100;3;;2;0;999;2;2009;1;0;1;1;;0;;0;0;0;2;56;12;13;1;0;11;0;0;1;0;13;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;30830806;0;30037596;0;1637223;0;0;0;0;999;999;999;106235879;0;0;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4;4;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;3,902809533;1,989285714
